segment_id,project,module,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,any_smell
P-A_R00357,P-A,DM,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00358,P-A,FA,0,1,1,0,0,0,0,0,0,0,1,1
P-A_R00359,P-A,FA,0,1,1,0,0,1,1,0,0,0,1,1
P-A_R00360,P-A,FA,0,1,1,0,0,1,0,0,0,0,1,1
P-A_R00361,P-A,FA,0,1,1,0,0,1,0,0,0,0,1,1
P-A_R00362,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00363,P-A,FA,0,1,1,0,0,1,0,0,0,0,1,1
P-A_R00364,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00365,P-A,FA,0,1,1,0,0,1,1,0,0,0,0,1
P-A_R00366,P-A,FA,0,0,1,0,0,0,0,0,0,0,0,1
P-A_R00367,P-A,FA,0,1,1,0,1,0,0,0,0,0,0,1
P-A_R00368,P-A,FA,0,1,1,0,0,0,0,0,1,0,1,1
P-A_R00369,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00370,P-A,FA,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00371,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00372,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00373,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00374,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00375,P-A,FA,0,1,1,0,0,0,0,0,0,0,1,1
P-A_R00376,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00377,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00378,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00379,P-A,FA,0,1,1,0,1,0,1,0,0,0,0,1
P-A_R00380,P-A,FA,0,1,1,0,1,0,0,0,1,0,0,1
P-A_R00381,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00382,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00383,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00384,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00385,P-A,FA,0,1,1,0,0,1,0,1,0,0,0,1
P-A_R00386,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00387,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00388,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00389,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00390,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00391,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00392,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00393,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00394,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00395,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00396,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00397,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00398,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00399,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00400,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00401,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00402,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00403,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00404,P-A,FA,0,1,1,1,0,1,0,0,0,0,0,1
P-A_R00405,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00406,P-A,FA,0,1,1,0,0,1,0,1,0,0,0,1
P-A_R00407,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00408,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00409,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00410,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00411,P-A,FA,0,1,1,0,0,1,0,0,1,0,0,1
P-A_R00412,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00413,P-A,FA,0,1,1,0,1,0,0,0,0,0,1,1
P-A_R00414,P-A,FA,0,1,1,0,1,0,0,0,0,1,0,1
P-A_R00415,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00416,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00417,P-A,FA,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00418,P-A,FA,0,1,1,0,0,0,0,0,1,0,0,1
P-A_R00419,P-A,FA,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00420,P-A,FA,0,1,1,0,0,1,0,1,0,0,0,1
P-A_R00421,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00422,P-A,FA,0,1,0,0,0,0,0,0,0,0,0,1
P-A_R00423,P-A,FA,0,1,0,0,0,1,0,1,1,0,0,1
P-A_R00424,P-A,FA,0,1,1,0,0,0,0,0,0,1,0,1
P-A_R00425,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00426,P-A,FA,0,1,0,0,0,1,0,1,0,0,0,1
P-A_R00427,P-A,FA,0,0,1,0,0,0,0,0,0,0,1,1
P-A_R00428,P-A,FA,0,0,0,0,0,0,0,0,0,0,1,1
P-A_R00429,P-A,FA,0,1,1,0,0,0,0,0,0,0,1,1
P-A_R00430,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00431,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00432,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00433,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00434,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00435,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00436,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00437,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00438,P-A,FA,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00439,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00440,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00441,P-A,FA,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00442,P-A,FA,0,1,1,0,0,0,0,1,0,0,0,1
P-A_R00443,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00444,P-A,FA,0,1,1,0,0,0,0,0,0,0,1,1
P-A_R00445,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00446,P-A,FA,0,1,1,0,0,0,0,1,0,0,0,1
P-A_R00447,P-A,FA,0,1,1,0,0,0,0,1,0,0,0,1
P-A_R00448,P-A,FA,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00449,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00450,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00451,P-A,FM,0,1,1,0,0,1,0,0,1,0,0,1
P-A_R00452,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00453,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00454,P-A,FM,0,1,1,0,0,1,0,0,0,0,1,1
P-A_R00455,P-A,FM,0,1,1,0,1,0,0,0,0,0,0,1
P-A_R00456,P-A,FM,1,1,1,0,0,0,0,0,0,0,1,1
P-A_R00457,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00458,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00459,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00460,P-A,FM,0,1,1,0,1,0,1,0,0,0,0,1
P-A_R00461,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00462,P-A,FM,0,1,1,0,0,1,0,0,0,0,1,1
P-A_R00463,P-A,FM,0,1,1,0,0,1,1,0,0,0,0,1
P-A_R00464,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00465,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00466,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00467,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00468,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00469,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00470,P-A,FM,0,1,1,0,0,1,1,0,0,0,0,1
P-A_R00471,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00472,P-A,FM,0,1,1,0,0,1,0,0,0,0,1,1
P-A_R00473,P-A,FM,0,1,1,0,0,0,0,0,0,0,1,1
P-A_R00474,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00475,P-A,FM,0,1,1,0,0,1,1,1,0,0,0,1
P-A_R00476,P-A,FM,0,1,1,0,0,1,1,0,0,0,0,1
P-A_R00477,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00478,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00479,P-A,FM,0,1,1,0,0,1,1,0,0,0,0,1
P-A_R00480,P-A,FM,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00481,P-A,FM,0,1,1,0,1,0,0,0,0,0,0,1
P-A_R00482,P-A,FM,0,0,0,0,0,0,0,0,0,0,1,1
P-A_R00483,P-A,FM,0,1,1,0,0,0,0,0,0,0,1,1
P-A_R00484,P-A,FM,0,1,1,0,0,0,0,0,0,0,1,1
P-A_R00485,P-A,FM,0,1,1,0,0,0,0,0,0,0,1,1
P-A_R00486,P-A,FM,0,1,1,0,1,0,0,0,0,0,1,1
P-A_R00487,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00488,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00489,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00490,P-A,FM,0,1,1,1,0,1,0,0,0,0,0,1
P-A_R00491,P-A,FM,0,1,1,0,0,1,1,0,0,0,1,1
P-A_R00492,P-A,FM,0,1,1,0,0,1,1,0,0,0,1,1
P-A_R00493,P-A,FM,0,1,1,0,0,1,0,0,0,0,1,1
P-A_R00494,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00495,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00496,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00497,P-A,FM,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00498,P-A,FM,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00499,P-A,FM,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00500,P-A,FM,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00501,P-A,FM,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00502,P-A,FM,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00503,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00504,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00505,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00506,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00507,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00508,P-A,FT,0,1,1,0,0,1,1,0,0,0,0,1
P-A_R00509,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00510,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00511,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00512,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00513,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00514,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00515,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00516,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00517,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00518,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00519,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00520,P-A,FT,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00521,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00522,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00523,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00524,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00525,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00526,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00527,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00528,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00529,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00530,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00531,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00532,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00533,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00534,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00535,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00536,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00537,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00538,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00539,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00540,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00541,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00542,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00543,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00544,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00545,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00546,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00547,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00548,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00549,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00550,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00551,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00552,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00553,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00554,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00555,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00556,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00557,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00558,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00559,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00560,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00561,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00562,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00563,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00564,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00565,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00566,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00567,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00568,P-A,FT,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00569,P-A,FT,0,1,0,0,0,1,0,0,0,0,0,1
P-A_R00570,P-A,FT,0,1,1,1,0,1,0,0,1,0,0,1
P-A_R00571,P-A,FT,0,1,1,0,0,1,0,0,0,0,1,1
P-A_R00572,P-A,FT,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00573,P-A,FT,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00574,P-A,FT,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00575,P-A,GL,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00576,P-A,GL,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00577,P-A,GL,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00578,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00579,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00580,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00581,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00582,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00583,P-A,GL,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00584,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00585,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00586,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00587,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00588,P-A,GL,0,0,0,0,0,0,0,0,0,0,1,1
P-A_R00589,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00590,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00591,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00592,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00593,P-A,GL,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00594,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00595,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00596,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00597,P-A,IB,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00598,P-A,IB,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00599,P-A,IB,0,1,0,0,0,0,0,1,0,0,0,1
P-A_R00600,P-A,IB,0,1,1,0,0,0,0,1,0,0,1,1
P-A_R00601,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00602,P-A,IB,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00603,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00604,P-A,IB,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00605,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00606,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00607,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00608,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00609,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00610,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00611,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00612,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00613,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00614,P-A,IB,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00615,P-A,IB,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00616,P-A,IB,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00617,P-A,IB,0,1,1,0,0,0,0,1,0,0,0,1
P-A_R00618,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00619,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00620,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00621,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00622,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00623,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00624,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00625,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00626,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00627,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00628,P-A,IB,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00629,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00630,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00631,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00632,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00633,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00634,P-A,IB,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00635,P-A,IB,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00636,P-A,IB,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00637,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00638,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00639,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00640,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00641,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00642,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00643,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00644,P-A,IB,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00645,P-A,IB,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00646,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00647,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00648,P-A,IC,0,1,0,0,0,1,0,0,0,0,0,1
P-A_R00649,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00650,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00651,P-A,IC,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00652,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00653,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00654,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00655,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00656,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00657,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00658,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00659,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00660,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00661,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00662,P-A,IC,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00663,P-A,IC,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00664,P-A,IC,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00665,P-A,IC,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00666,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00667,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00668,P-A,IC,0,1,1,0,1,0,0,0,0,0,0,1
P-A_R00669,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00670,P-A,IC,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00671,P-A,IC,0,1,1,0,0,1,1,0,1,0,0,1
P-A_R00672,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00673,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00674,P-A,IC,0,1,1,0,0,1,1,0,1,0,0,1
P-A_R00675,P-A,IC,0,1,0,0,0,1,0,0,0,0,0,1
P-A_R00676,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00677,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00678,P-A,IC,0,1,0,0,0,1,0,0,0,0,1,1
P-A_R00679,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00680,P-A,IC,0,1,0,0,0,1,0,0,0,0,0,1
P-A_R00681,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00682,P-A,IC,0,0,0,0,0,1,0,0,0,0,0,1
P-A_R00683,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00684,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00685,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00686,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00687,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00688,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00689,P-A,IC,0,1,1,0,0,1,0,0,0,0,1,1
P-A_R00690,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00691,P-A,IC,0,1,1,0,0,1,0,0,0,0,0,1
P-A_R00692,P-A,IC,0,1,1,0,0,0,0,1,0,0,0,1
P-A_R00693,P-A,IC,0,1,1,0,0,0,0,0,0,0,1,1
P-A_R00694,P-A,IC,0,1,1,0,0,0,0,1,0,0,1,1
P-A_R00695,P-A,IC,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00696,P-A,IC,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00697,P-A,IC,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00698,P-A,IC,0,1,0,0,0,0,0,0,0,0,0,1
P-A_R00699,P-A,IC,0,1,1,0,0,0,0,0,0,0,0,1
P-A_R00700,P-A,IC,0,1,0,0,0,0,0,1,0,0,1,1
P-A_R00701,P-A,IC,0,1,1,0,0,0,0,1,0,0,0,1
P-A_R00702,P-A,IC,0,0,0,0,0,0,0,0,0,0,0,0
P-A_R00703,P-A,IC,0,1,1,0,1,0,0,1,0,0,1,1
P-A_R00704,P-A,IC,0,1,0,0,0,0,0,0,0,0,1,1
P-A_R00705,P-A,IC,0,1,1,0,1,0,0,0,0,0,1,1
P-A_R00706,P-A,IC,0,1,0,0,0,0,0,1,0,0,0,1
P-A_R00707,P-A,IC,0,1,0,0,0,0,0,1,0,0,0,1
P-A_R00708,P-A,IC,0,1,0,0,0,0,0,1,0,0,0,1
P-A_R00709,P-A,IC,0,1,0,0,0,0,0,1,0,0,0,1
P-A_R00710,P-A,IC,0,1,1,0,0,0,0,1,0,0,1,1
P-A_R00711,P-A,IC,0,1,1,0,0,0,0,1,0,0,1,1
P-A_R00712,P-A,IC,0,0,0,0,0,0,0,1,0,0,0,1
P-A_R00713,P-A,IC,0,1,0,0,0,0,0,1,0,0,0,1
